Timestamp,market-cap
04/10/2020 22:45,1.97295E+11
04/10/2020 22:54,1.97296E+11
04/10/2020 23:11,1.97101E+11
04/10/2020 23:44,1.97324E+11
04/10/2020 23:53,1.97241E+11
05/10/2020 0:13,1.97259E+11
05/10/2020 0:34,1.97315E+11
05/10/2020 1:39,1.98343E+11
05/10/2020 2:16,1.98084E+11
05/10/2020 2:41,1.98195E+11
05/10/2020 2:59,1.9801E+11
05/10/2020 3:19,1.98075E+11
05/10/2020 3:32,1.98084E+11
05/10/2020 4:11,1.98288E+11
05/10/2020 4:59,1.97835E+11
05/10/2020 5:38,1.97317E+11
05/10/2020 6:18,1.97262E+11
05/10/2020 6:30,1.97336E+11
05/10/2020 6:54,1.97336E+11
05/10/2020 7:17,1.96846E+11
05/10/2020 8:05,1.96901E+11
05/10/2020 8:18,1.97327E+11
05/10/2020 8:56,1.97402E+11
05/10/2020 9:16,1.97689E+11
05/10/2020 9:41,1.97726E+11
05/10/2020 10:16,1.97671E+11
05/10/2020 10:46,1.97745E+11
05/10/2020 10:52,1.97745E+11
05/10/2020 11:20,1.97366E+11
05/10/2020 11:44,1.97311E+11
05/10/2020 12:26,1.97718E+11
05/10/2020 13:02,1.97366E+11
05/10/2020 13:34,1.97617E+11
05/10/2020 14:10,1.97885E+11
05/10/2020 15:17,1.98552E+11
05/10/2020 15:49,1.987E+11
05/10/2020 16:33,1.98348E+11
05/10/2020 17:12,1.98469E+11
05/10/2020 18:18,1.98506E+11
05/10/2020 18:45,1.98266E+11
05/10/2020 19:06,1.97868E+11
05/10/2020 19:49,1.97896E+11
05/10/2020 20:36,1.98479E+11
05/10/2020 21:16,1.98526E+11
05/10/2020 21:25,1.98526E+11
05/10/2020 21:51,1.986E+11
05/10/2020 21:54,1.986E+11
05/10/2020 22:21,1.98776E+11
05/10/2020 22:36,1.98971E+11
05/10/2020 23:20,1.98925E+11
05/10/2020 23:38,1.99166E+11
06/10/2020 0:15,1.98722E+11
06/10/2020 0:44,1.98898E+11
06/10/2020 1:05,1.99685E+11
06/10/2020 1:33,1.99287E+11
06/10/2020 1:53,1.9913E+11
06/10/2020 2:23,1.99352E+11
06/10/2020 2:55,1.99001E+11
06/10/2020 3:17,1.99343E+11
06/10/2020 3:50,1.99417E+11
06/10/2020 4:34,1.99371E+11
06/10/2020 4:49,1.99547E+11
06/10/2020 5:09,1.99307E+11
06/10/2020 5:39,1.99501E+11
06/10/2020 6:00,1.99252E+11
06/10/2020 6:37,1.99085E+11
06/10/2020 7:12,1.99049E+11
06/10/2020 7:34,1.9891E+11
06/10/2020 7:50,1.98744E+11
